Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
THRK,190.44,0.0,851785000.0,222230000.0,112410000.0,63829000.0,74485000.0,321624000.0,32560000.000000004,0.81,59.45,0.44,0.0,0.0,0.0,33879000.0,-2.980282555282555
THS,53.24,627169.0,2928000000.0,2400000000.0,329800000.0,918300000.0,1294400000.0,3516000000.0,56240000.0,0.62,0.0,5.89,0.0,0.0,0.0,132800000.0,-24.57859174964438
TI,6.76,133752.0,13467000000.0,36080000000.0,4249000000.0,290000000.0,16547000000.0,45000000000.0,21070000000.0,0.75,11.41,0.58,0.0,0.0,0.0,3575000000.0,-1.0226032273374466
TIF,127.05,2806879.0,15500000000.0,971700000.0,231200000.0,2253500000.0,990500000.0,2219900000.0,122410000.0,1.47,35.09,3.61,0.0,0.0,0.0,970700000.0,8.507883342864146
TIK,2.55,36523.0,9605000.0,962.63,231200000.0,2253500000.0,990500000.0,2219900000.0,3260000.0,1.49,0.0,1.51,0.0,0.0,0.0,970700000.0,319.4631901840491
TILT,121.21,7159.0,9605000.0,962.63,231200000.0,2253500000.0,990500000.0,2219900000.0,3260000.0,1.49,0.0,1.51,0.0,0.0,0.0,970700000.0,319.4631901840491
TIME,18.5,2500.0,0.0,962.63,231200000.0,2253500000.0,990500000.0,2219900000.0,3260000.0,1.49,0.0,0.0,0.0,0.0,0.0,970700000.0,319.4631901840491
TIP,110.58,788605.0,0.0,962.63,231200000.0,2253500000.0,990500000.0,2219900000.0,3260000.0,1.49,0.0,0.0,0.0,0.0,0.0,970700000.0,319.4631901840491
TIPX,18.98,914948.0,0.0,962.63,231200000.0,2253500000.0,990500000.0,2219900000.0,3260000.0,1.49,0.0,0.0,0.0,0.0,0.0,970700000.0,319.4631901840491
TIPZ,56.5905,84.0,0.0,962.63,231200000.0,2253500000.0,990500000.0,2219900000.0,3260000.0,1.49,0.0,0.0,0.0,0.0,0.0,970700000.0,319.4631901840491
TIS,3.72,109862.0,39480000.0,184700000.0,13566000.0,0.0,0.0,0.0,10670000.0,1.81,108.82,0.03,0.0,0.0,0.0,0.0,0.9535613870665417
TISI,22.55,407177.0,667981000.0,390480000.0,302855000.0,49703000.0,203219000.0,598367000.0,30020000.0,2.66,0.0,4.48,0.0,0.0,0.0,26552000.0,-3.8841855429713523
TJX,109.55,6487492.0,68104000000.0,2230000000.0,327166000.0,4187243000.0,5006053000.0,8909706000.0,620770000.0,0.54,23.46,4.68,0.0,0.0,0.0,2758477000.0,1.9231277284662596
TK,6.41,978333.0,647806000.0,4760000000.0,277229000.0,0.0,4764051000.0,5212781000.0,100440000.0,2.12,0.0,0.94,0.0,0.0,0.0,445452000.0,2.0374726204699325
TKC,4.7,1758992.0,4051000000.0,0.0,6203431000.0,104102000.0,9665408000.0,18937381000.0,2180000000.0,0.66,6.31,0.75,0.0,0.0,0.0,4712333000.0,0.06650653669724771
TKF,9.11,35863.0,0.0,0.0,6203431000.0,104102000.0,9665408000.0,18937381000.0,2180000000.0,0.66,0.0,0.0,0.0,0.0,0.0,4712333000.0,0.06650653669724771
TKR,51.55,1165406.0,4017000000.0000005,1050000000.0,524900000.0,738900000.0,864200000.0,1927500000.0,77110000.0,2.02,16.19,3.22,0.0,0.0,0.0,121600000.0,-2.3158474905978474
TLH,128.37,10142.0,4017000000.0000005,1050000000.0,524900000.0,738900000.0,864200000.0,1927500000.0,77110000.0,2.02,16.19,3.22,0.0,0.0,0.0,121600000.0,-2.3158474905978474
TLI,10.0,29689.0,99390000.0,0.0,524900000.0,738900000.0,864200000.0,1927500000.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,121600000.0,-2.3158474905978474
TLK,24.63,318442.0,24598000000.0,3670000000.0,10472000000000.0,631000000000.0,130171000000000.0,86354000000000.0,99060000000.0,0.01,18.68,1.3,0.0,0.0,0.0,25145000000000.0,778.6341611144761
TLL,57.88,0.0,24598000000.0,3670000000.0,10472000000000.0,631000000000.0,130171000000000.0,86354000000000.0,99060000000.0,0.01,18.68,1.3,0.0,0.0,0.0,25145000000000.0,778.6341611144761
TLLP,52.0,339236.0,0.0,0.0,10472000000000.0,631000000000.0,130171000000000.0,86354000000000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,25145000000000.0,778.6341611144761
TLM,52.0,339236.0,0.0,0.0,10472000000000.0,631000000000.0,130171000000000.0,86354000000000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,25145000000000.0,778.6341611144761
TLO,72.08,0.0,0.0,0.0,10472000000000.0,631000000000.0,130171000000000.0,86354000000000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,25145000000000.0,778.6341611144761
TLP,38.88,23767.0,636636000.0,578520000.0,14507000.0,0.0,655053000.0,622786000.0,16219999.999999998,0.68,22.13,1.74,0.0,0.0,0.0,923000.0,2.717031442663379
TLR,38.88,23767.0,636636000.0,578520000.0,14507000.0,0.0,655053000.0,622786000.0,16219999.999999998,0.68,22.13,1.74,0.0,0.0,0.0,923000.0,2.717031442663379
TLT,117.15,5358880.0,636636000.0,578520000.0,14507000.0,0.0,655053000.0,622786000.0,16219999.999999998,0.68,22.13,1.74,0.0,0.0,0.0,923000.0,2.717031442663379
TLTD,66.13,81733.0,636636000.0,578520000.0,14507000.0,0.0,655053000.0,622786000.0,16219999.999999998,0.68,22.13,1.74,0.0,0.0,0.0,923000.0,2.717031442663379
TLTE,52.56,9170.0,636636000.0,578520000.0,14507000.0,0.0,655053000.0,622786000.0,16219999.999999998,0.68,22.13,1.74,0.0,0.0,0.0,923000.0,2.717031442663379
TLYS,18.85,960993.0,555530000.0,0.0,4352000.0,53216000.0,83321000.0,129686000.0,20640000.0,0.79,20.92,0.9,0.0,0.0,0.0,53202000.0,1.7785368217054263
TM,124.95,113991.0,181367000000.0,183800000000.0,2708900000000.0,2539789000000.0,10267673000000.0,30878147000000.0,2890000000.0,0.73,8.06,15.48,0.0,0.0,0.0,2390524000000.0,-5162.06937716263
TMF,17.38,396666.0,181367000000.0,183800000000.0,2708900000000.0,2539789000000.0,10267673000000.0,30878147000000.0,2890000000.0,0.73,8.06,15.48,0.0,0.0,0.0,2390524000000.0,-5162.06937716263
TMH,17.38,396666.0,181367000000.0,0.0,2708900000000.0,2539789000000.0,10267673000000.0,30878147000000.0,0.0,0.73,8.06,15.48,0.0,0.0,0.0,2390524000000.0,-5162.06937716263
TMHC,19.09,1370021.0,2154000000.0,1430000000.0,94488000.0,2959236000.0,7112000.0,1979348000.0,111390000.0,1.16,16.73,1.15,0.0,0.0,0.0,573925000.0,1.3661280186731304
TMK,88.33,1098766.0,10017000000.0,1490000000.0,0.0,0.0,0.0,0.0,112690000.0,0.89,6.77,13.13,0.0,0.0,0.0,0.0,0.0
TMO,242.5,2225699.0,98077000000.0,19590000000.0,4311000000.0,2971000000.0,4047000000.0,31256000000.0,402800000.0,1.33,41.12,5.92,0.0,0.0,0.0,1335000000.0,-52.5204816285998
TMP,84.27,135369.0,1325000000.0,1300000000.0,0.0,2047000.0,86995000.0,6072088000.0,15280000.0,0.82,21.34,4.06,0.0,0.0,0.0,77703000.0,-386.5423102094241
TMST,15.03,380572.0,646924000.0,222000000.0,149800000.0,224000000.0,706700000.0,595900000.0,44580000.0,1.97,0.0,0.76,0.0,0.0,0.0,24500000.0,8.067519066846119
TMUS,69.13,3861960.0,58518000000.0,30540000000.0,4227000000.0,1566000000.0,22196000000.0,48004000000.0,847230000.0,0.11,12.7,5.44,0.0,0.0,0.0,1219000000.0,-24.356727216930466
TMV,21.03,501516.0,58518000000.0,30540000000.0,4227000000.0,1566000000.0,22196000000.0,48004000000.0,847230000.0,0.11,12.7,5.44,0.0,0.0,0.0,1219000000.0,-24.356727216930466
TNA,93.19,1916551.0,58518000000.0,30540000000.0,4227000000.0,1566000000.0,22196000000.0,48004000000.0,847230000.0,0.11,12.7,5.44,0.0,0.0,0.0,1219000000.0,-24.356727216930466
TNC,75.1,163486.0,1337000000.0,359670000.0,209516000.0,127694000.0,180018000.0,695503000.0,18070000.0,0.88,81.14,0.91,0.0,0.0,0.0,58398000.0,-13.066021029330383
TNDQ,75.1,163486.0,1337000000.0,359670000.0,209516000.0,127694000.0,180018000.0,695503000.0,18070000.0,0.88,81.14,0.91,0.0,0.0,0.0,58398000.0,-13.066021029330383
TNET,52.08,722261.0,3718000000.0,423000000.0,0.0,0.0,70000000.0,2387000000.0,70550000.0,1.75,17.18,3.07,0.0,0.0,0.0,336000000.0,-28.07937632884479
TNH,79.3,12003.0,0.0,0.0,0.0,0.0,70000000.0,2387000000.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,336000000.0,-28.07937632884479
TNK,1.01,1742975.0,276616000.0,1080000000.0,0.0,0.0,70000000.0,2387000000.0,231550000.0,1.06,0.0,0.31,0.0,0.0,0.0,336000000.0,-8.555387605268841
TNP,3.37,161855.0,296380000.0,1670000000.0,41574000.0,16293000.0,3028404000.0,1865498000.0,86410000.0,1.1,0.0,0.72,0.0,0.0,0.0,189763000.0,16.10920032403657
TOF,0.0,0.0,296380000.0,1670000000.0,41574000.0,16293000.0,3028404000.0,1865498000.0,86410000.0,1.1,0.0,0.72,0.0,0.0,0.0,189763000.0,16.10920032403657
TOFR,17.5675,3.0,296380000.0,1670000000.0,41574000.0,16293000.0,3028404000.0,1865498000.0,86410000.0,1.1,0.0,0.72,0.0,0.0,0.0,189763000.0,16.10920032403657
TOK,68.68,789.0,296380000.0,1670000000.0,41574000.0,16293000.0,3028404000.0,1865498000.0,86410000.0,1.1,0.0,0.72,0.0,0.0,0.0,189763000.0,16.10920032403657
TOL,35.86,4819214.0,5283000000.0,3640000000.0,253085000.0,7281453000.0,189547000.0,4908135000.0,147360000.0,1.4,8.99,3.99,0.0,0.0,0.0,712829000.0,-1.1890523208469055
TOLZ,42.45,9893.0,5283000000.0,3640000000.0,253085000.0,7281453000.0,189547000.0,4908135000.0,147360000.0,1.4,8.99,3.99,0.0,0.0,0.0,712829000.0,-1.1890523208469055
TOO,2.33,212347.0,981664000.0,3110000000.0,205266000.0,0.0,4398836000.0,4164296000.0,410320000.0,3.91,0.0,1.33,0.0,0.0,0.0,221934000.0,1.4876766913628388
TOT,63.29,1521865.0,165098000000.0,54020000000.0,28258000000.0,16520000000.0,109397000000.0,128594000000.0,2620000000.0,0.5,16.54,3.83,0.0,0.0,0.0,33185000000.0,16.580725190839694
TOTS,17.59,0.0,0.0,0.0,28258000000.0,16520000000.0,109397000000.0,128594000000.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,33185000000.0,16.580725190839694
TOWR,32.0,185115.0,657268000.0,375520000.0,254344000.0,78745000.0,535272000.0,990225000.0,20600000.0,2.48,13.15,2.42,0.0,0.0,0.0,123688000.0,-4.909441747572815
TPC,20.3,645352.0,1002999999.9999999,822610000.0,2734414000.0,0.0,467499000.0,2559343000.0,50020000.0,1.89,8.63,2.32,0.0,0.0,0.0,192868000.0,3.0354758096761296
TPH,13.38,3723110.0,2016000000.0,1450000000.0,51829000.0,3105553000.0,10528000.0,1875054000.0,152040000.0,1.14,7.98,1.66,0.0,0.0,0.0,282914000.0,0.06601058931860036
TPI,0.14,2807.0,0.0,0.0,51829000.0,3105553000.0,10528000.0,1875054000.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,282914000.0,0.06601058931860036
TPL,838.94,20602.0,6543000000.0,0.0,18205000.0,0.0,19516000.0,48267000.0,7790000.0,0.63,49.32,17.03,0.0,0.0,0.0,79580000.0,8.277631578947368
TPLM,0.023,24687.0,1690000.0,156210000.0,53302000.0,0.0,497859000.0,1017730000.0,76550000.0,3.71,0.0,0.12,0.0,0.0,0.0,115769000.0,-4.756701502286088
TPRE,13.45,2472703.0,1335000000.0,980600000.0,53302000.0,0.0,497859000.0,1017730000.0,99630000.0,0.94,14.82,0.9,0.0,0.0,0.0,115769000.0,-3.6547776774064036
TPS,24.3,313.0,1335000000.0,980600000.0,53302000.0,0.0,497859000.0,1017730000.0,99630000.0,0.94,14.82,0.9,0.0,0.0,0.0,115769000.0,-3.6547776774064036
TPUB,13.79,534660.0,0.0,0.0,53302000.0,0.0,497859000.0,1017730000.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,115769000.0,-3.6547776774064036
TPVG,12.98,295421.0,316645000.0,159690000.0,0.0,0.0,0.0,275339000.0,24170000.0,1.29,9.44,1.39,0.0,0.0,0.0,4484000.0,-11.206247414149772
TPX,54.27,752561.0,2930000000.0,1780000000.0,320100000.0,183000000.0,435100000.0,2579300000.0,54440000.0,1.95,21.3,2.53,0.0,0.0,0.0,41900000.0,-32.52617560617193
TPZ,19.29,20566.0,0.0,0.0,320100000.0,183000000.0,435100000.0,2579300000.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,41900000.0,-32.52617560617193
TR,28.85,323889.0,2005000000.0,7920000.0,0.0,0.0,0.0,0.0,38560000.0,0.41,24.15,1.2,0.0,0.0,0.0,0.0,0.0
TRC,22.97,208821.0,582809000.0,67800000.0,7608000.0,2469000.0,331783000.0,91389000.0,25960000.0,1.06,547.56,0.04,0.0,0.0,0.0,20107000.0,10.302060862865948
TRCO,37.98,2263788.0,3326000000.0,2920000000.0,0.0,0.0,0.0,0.0,87630000.0,1.25,6.29,6.03,0.0,0.0,0.0,0.0,0.0
TREC,14.3,94871.0,351384000.0,105080000.0,31363000.0,19404000.0,182330000.0,142315000.0,24490000.0,1.3,17.74,0.81,0.0,0.0,0.0,3028000.0,3.114220089832585
TREX,80.39,732619.0,4677000000.0,8500000.0,75402000.0,34524000.0,103110000.0,94977000.0,58720000.0,1.9,39.83,2.0,0.0,0.0,0.0,30514000.0,1.915199250681199
TRF,80.39,732619.0,4677000000.0,8500000.0,75402000.0,34524000.0,103110000.0,94977000.0,58720000.0,1.9,39.83,2.0,0.0,0.0,0.0,30514000.0,1.915199250681199
TRGP,55.26,4273388.0,12480000000.0,5570000000.0,827600000.0,204500000.0,10430000000.0,7416100000.0,225560000.0,1.82,93.62,0.59,0.0,0.0,0.0,137200000.0,17.17525270438021
TRI,45.51,3335062.0,31756000000.0,7840000000.0,1510000000.0,31000000.0,921000000.0,12905000000.0,700090000.0,0.67,27.14,1.67,0.0,0.0,0.0,874000000.0,-14.229599051550515
TRK,17.62,82812.0,725139000.0,204560000.0,28459000.0,7283000.0,958215000.0,531457000.0,40900000.0,1.0,4.79,3.7,0.0,0.0,0.0,81924000.0,13.048111246943765
TRLA,3.68,165386.0,0.0,0.0,28459000.0,7283000.0,958215000.0,531457000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81924000.0,13.048111246943765
TRMR,3.75,155256.0,0.0,0.0,28459000.0,7283000.0,958215000.0,531457000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81924000.0,13.048111246943765
TRN,37.17,1596023.0,5491000000.0,3230000000.0,398700000.0,640600000.0,972700000.0,4685200000.0,147720000.0,2.32,8.11,4.58,0.0,0.0,0.0,778600000.0,-15.668663688058489
TRND,39.86,0.0,5491000000.0,3230000000.0,398700000.0,640600000.0,972700000.0,4685200000.0,147720000.0,2.32,8.11,4.58,0.0,0.0,0.0,778600000.0,-15.668663688058489
TRNM,35.77,0.0,0.0,0.0,398700000.0,640600000.0,972700000.0,4685200000.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,778600000.0,-15.668663688058489
TRNO,37.59,628029.0,2181000000.0,466460000.0,398700000.0,640600000.0,972700000.0,4685200000.0,58020000.0,0.88,34.55,1.09,0.0,0.0,0.0,778600000.0,-39.892709410548086
TROX,13.7,993383.0,1645000000.0,3170000000.0,0.0,0.0,0.0,0.0,93760000.0,3.83,0.0,2.11,0.0,0.0,0.0,0.0,0.0
TRP,41.67,1471198.0,37207000000.0,35370000000.0,2522000000.0,378000000.0,57277000000.0,59210000000.0,904000000.0,0.28,16.14,2.54,0.0,0.0,0.0,1089000000.0,1.3678097345132743
TRQ,2.21,10624993.0,4413000000.0,4170000000.0,1396675000.0,274142000.0,7346972000.0,4814095000.0,2009999999.9999998,0.71,11.83,0.19,0.0,0.0,0.0,1444783000.0,2.5682772388059703
TRR,17.52,15543.0,0.0,0.0,1396675000.0,274142000.0,7346972000.0,4814095000.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1444783000.0,2.5682772388059703
TRSK,29.57,5662.0,0.0,0.0,1396675000.0,274142000.0,7346972000.0,4814095000.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1444783000.0,2.5682772388059703
TRT,4.39,6657.0,15456000.0,4150000.0000000005,9410000.0,1756000.0,11291000.0,11971000.0,3550000.0,0.94,19.0,0.23,0.0,0.0,0.0,4772000.0,3.3880281690140843
TRUP,33.58,568089.0,1157000000.0,18630000.0,20367000.0,0.0,7868000.0,57425000.0,33100000.0,0.69,0.0,0.08,0.0,0.0,0.0,25706000.0,-0.2590861027190332
TRV,134.15,2738460.0,35987000000.0,6460000000.0,7209000000.0,0.0,0.0,79752000000.0,267680000.0,1.31,18.22,7.38,0.0,0.0,0.0,344000000.0,-276.4541616855947
TRW,134.15,2738460.0,35987000000.0,6460000000.0,7209000000.0,0.0,0.0,79752000000.0,267680000.0,1.31,18.22,7.38,0.0,0.0,0.0,344000000.0,-276.4541616855947
TRX,0.372893,129354.0,43552000.0,5640000.0,329008.0,507489.0,49431000.0,15099045.0,122820000.0,0.05,0.0,0.035,0.0,0.0,0.0,1011293.0,0.2918396718775444
TRXC,6.46,14352200.0,1352000000.0,18950000.0,3038000.0,0.0,0.0,0.0,208970000.0,2.2,0.0,0.8,0.0,0.0,0.0,0.0,0.010903478968272958
TS,32.89,800354.0,19303000000.0,929160000.0,1332354000.0,2368304000.0,6229143000.0,2817248000.0,1180000000.0,1.07,28.89,1.13,0.0,0.0,0.0,330221000.0,5.021638559322034
TSE,77.75,419046.0,3304000000.0,1190000000.0,674600000.0,510400000.0,627000000.0,2097200000.0,42600000.0,2.71,9.34,8.31,0.0,0.0,0.0,432800000.0,-6.484741784037559
TSI,5.6,78596.0,268478000.0,0.0,674600000.0,510400000.0,627000000.0,2097200000.0,0.0,2.71,21.57,0.0,0.0,0.0,0.0,432800000.0,-6.484741784037559
TSL,11.53,4726353.0,0.0,0.0,674600000.0,510400000.0,627000000.0,2097200000.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,432800000.0,-6.484741784037559
TSLF,16.73,17365.0,0.0,0.0,674600000.0,510400000.0,627000000.0,2097200000.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,432800000.0,-6.484741784037559
TSLX,20.65,380026.0,1349000000.0,858190000.0,6762000.0,0.0,0.0,750954000.0,65129999.99999999,0.5,10.65,1.94,0.0,0.0,0.0,6665000.0,-11.349877168739445
TSM,44.17,6668649.0,218423000000.0,4269999999.9999995,122488400000.0,73880700000.0,1062542300000.0,497285500000.0,25930000000.0,0.83,19.71,2.23,0.0,0.0,0.0,553391700000.0,48.108567296567685
TSN,62.31,4448961.0,22410000000.0,10160000000.0,1675000000.0,3239000000.0,5568000000.0,17507000000.0,295920000.0,-0.18,7.86,7.8,0.0,0.0,0.0,318000000.0,-29.552750743444175
TSNU,67.83,99337.0,0.0,0.0,1675000000.0,3239000000.0,5568000000.0,17507000000.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,318000000.0,-29.552750743444175
TSO,0.0,0.0,0.0,0.0,1675000000.0,3239000000.0,5568000000.0,17507000000.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,318000000.0,-29.552750743444175
TSQ,8.69,72317.0,165722000.0,556480000.0,61659000.0,0.0,146992000.0,675278000.0,14250000.0,1.48,0.0,2.1,0.0,0.0,0.0,65295000.0,-29.24538596491228
TSS,97.23,2464226.0,17850000000.0,4070000000.0000005,476364000.0,17072000.0,325218000.0,3975007000.0,182420000.0,1.57,27.81,3.52,0.0,0.0,0.0,450357000.0,-15.533510579980266
TSU,14.41,1686151.0,7170000000.0,1470000000.0,3269670000.0,123785000.0,10838488000.0,14449181000.0,2390000000.0,1.67,18.28,0.8,0.0,0.0,0.0,2960718000.0,0.7799874476987447
TTC,62.44,717732.0,6540000000.0,312480000.0,183073000.0,328992000.0,235230000.0,876695000.0,105190000.0,0.67,25.45,2.44,0.0,0.0,0.0,310256000.0,-0.2795726780112178
TTF,11.25,82530.0,0.0,0.0,183073000.0,328992000.0,235230000.0,876695000.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,310256000.0,-0.2795726780112178
TTFS,71.25,687.0,0.0,0.0,183073000.0,328992000.0,235230000.0,876695000.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,310256000.0,-0.2795726780112178
TTI,4.3,1184758.0,551731000.0,856380000.0,172977000.0,120054000.0,895305000.0,956053000.0,125680000.0,2.14,0.0,0.71,0.0,0.0,0.0,26128000.0,1.2344028485041374
TTM,17.83,2583732.0,11583000000.0,13650000000.0,347504900000.0,421376300000.0,900107800000.0,2353975400000.0,3400000000.0,2.15,20.4,0.84,0.0,0.0,0.0,147167500000.0,-245.70096323529413
TTP,17.51,33945.0,0.0,0.0,347504900000.0,421376300000.0,900107800000.0,2353975400000.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,147167500000.0,-245.70096323529413
TTT,29.29,27255.0,0.0,0.0,347504900000.0,421376300000.0,900107800000.0,2353975400000.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,147167500000.0,-245.70096323529413
TU,36.82,477491.0,21987000000.0,10770000000.0,1719000000.0,378000000.0,11368000000.0,21285000000.0,596000000.0,0.74,20.06,1.83,0.0,0.0,0.0,509000000.0,-13.30494966442953
TUMI,26.75,4206984.0,0.0,10770000000.0,1719000000.0,378000000.0,11368000000.0,21285000000.0,596000000.0,0.74,0.0,0.0,0.0,0.0,0.0,509000000.0,-13.30494966442953
TUP,34.58,1543394.0,1728000000.0,861800000.0,0.0,0.0,278200000.0,1414600000.0,50020000.0,1.41,0.0,3.85,0.0,0.0,0.0,144100000.0,-19.838064774090363
TUR,22.39,702888.0,1728000000.0,861800000.0,0.0,0.0,278200000.0,1414600000.0,50020000.0,1.41,0.0,3.85,0.0,0.0,0.0,144100000.0,-19.838064774090363
TUZ,49.84,1232.0,1728000000.0,861800000.0,0.0,0.0,278200000.0,1414600000.0,50020000.0,1.41,0.0,3.85,0.0,0.0,0.0,144100000.0,-19.838064774090363
TV,18.68,1777384.0,10825000000.0,6650000000.0,30531319000.0,1492947000.0,85719810000.0,197563187000.0,2910000000.0,1.3,33.07,0.56,0.0,0.0,0.0,38734949000.0,-16.9977543814433
TVC,25.07,11605.0,13104000.0,27510000000.0,30531319000.0,1492947000.0,85719810000.0,197563187000.0,525.0,1.3,0.0,0.0,0.0,0.0,0.0,38734949000.0,-94216124.28571428
TVE,24.5,8266.0,12899000.0,27510000000.0,30531319000.0,1492947000.0,85719810000.0,197563187000.0,525.0,1.3,0.0,0.0,0.0,0.0,0.0,38734949000.0,-94216124.28571428
TVPT,16.91,1252911.0,2120000000.0,2270000000.0,236687000.0,0.0,231385000.0,3050820000.0,126210000.0,0.09,18.34,0.92,0.0,0.0,0.0,122039000.0,-19.965777275968623
TW,16.91,1252911.0,2120000000.0,2270000000.0,236687000.0,0.0,231385000.0,3050820000.0,126210000.0,0.09,18.34,0.92,0.0,0.0,0.0,122039000.0,-19.965777275968623
TWC,210.0,49704180.0,0.0,0.0,236687000.0,0.0,231385000.0,3050820000.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,122039000.0,-19.965777275968623
TWI,7.72,627179.0,452826000.0,461970000.0,227375000.0,339836000.0,421248000.0,866835000.0,59900000.0,1.51,0.0,0.52,0.0,0.0,0.0,143570000.0,0.6416068447412354
TWM,13.35,762803.0,452826000.0,461970000.0,227375000.0,339836000.0,421248000.0,866835000.0,59900000.0,1.51,0.0,0.52,0.0,0.0,0.0,143570000.0,0.6416068447412354
TWN,19.21,24399.0,156889000.0,0.0,227375000.0,339836000.0,421248000.0,866835000.0,0.0,1.51,4.51,0.0,0.0,0.0,0.0,143570000.0,0.6416068447412354
TWO,15.17,8979292.0,3781000000.0,18560000000.0,910612000.0,0.0,0.0,21217889000.0,248070000.0,0.05,4.17,3.65,0.0,0.0,0.0,419159000.0,-81.08909178860806
TWOK,88.55,0.0,3781000000.0,18560000000.0,910612000.0,0.0,0.0,21217889000.0,248070000.0,0.05,4.17,3.65,0.0,0.0,0.0,419159000.0,-81.08909178860806
TWTI,20.39,0.0,3781000000.0,18560000000.0,910612000.0,0.0,0.0,21217889000.0,248070000.0,0.05,4.17,3.65,0.0,0.0,0.0,419159000.0,-81.08909178860806
TWTR,29.85,43122578.0,21516000000.0,2700000000.0,664268000.0,0.0,773715000.0,2365259000.0,754950000.0,0.42,92.23,0.31,0.0,0.0,0.0,1638413000.0,0.7219948340949732
TWX,29.85,43122578.0,21516000000.0,2700000000.0,664268000.0,0.0,773715000.0,2365259000.0,754950000.0,0.42,92.23,0.31,0.0,0.0,0.0,1638413000.0,0.7219948340949732
TX,29.92,240072.0,5887000000.0,2860000000.0,1304856000.0,2550930000.0,5349753000.0,6269795000.0,196310000.0,1.15,5.51,5.44,0.0,0.0,0.0,337779000.0,8.516346594671692
TXMD,6.75,5241929.0,1558000000.0,73140000.0,4328802.0,1485358.0,437055.0,13321195.0,235410000.0,0.97,0.0,0.44,0.0,0.0,0.0,127135628.0,0.5022758952465911
TXT,70.79,3293190.0,17841000000.0,3890000000.0,1363000000.0,4150000000.0,2721000000.0,9693000000.0,248410000.0,1.33,40.62,1.77,0.0,0.0,0.0,1079000000.0,-11.254579123223703
TXTR,26.0,329415.0,0.0,0.0,1363000000.0,4150000000.0,2721000000.0,9693000000.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1079000000.0,-11.254579123223703
TY,27.95,52143.0,1530000000.0,0.0,9803888.0,0.0,0.0,1753739.0,54770000.0,0.86,6.35,4.39,0.0,0.0,0.0,0.0,0.1022307285010042
TYBS,21.35,400.0,1530000000.0,0.0,9803888.0,0.0,0.0,1753739.0,54770000.0,0.86,6.35,4.39,0.0,0.0,0.0,0.0,0.1022307285010042
TYC,45.01,29162929.0,0.0,0.0,9803888.0,0.0,0.0,1753739.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.1022307285010042
TYD,39.45,359.0,0.0,0.0,9803888.0,0.0,0.0,1753739.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.1022307285010042
TYG,27.71,105380.0,1451000000.0,684870000.0,22351088.0,0.0,0.0,1053786338.0,52630000.0,1.62,61.24,0.45,0.0,0.0,0.0,0.0,-19.704028538856164
TYL,246.95,159140.0,9694000000.0,0.0,238466000.0,0.0,152315000.0,422498000.0,38650000.0,1.0,56.59,4.43,0.0,0.0,0.0,185926000.0,2.447412677878396
TYNS,29.0446,100.0,9694000000.0,0.0,238466000.0,0.0,152315000.0,422498000.0,38650000.0,1.0,56.59,4.43,0.0,0.0,0.0,185926000.0,2.447412677878396
TYO,15.4094,1234.0,9694000000.0,0.0,238466000.0,0.0,152315000.0,422498000.0,38650000.0,1.0,56.59,4.43,0.0,0.0,0.0,185926000.0,2.447412677878396
TYTE,39.09,0.0,0.0,0.0,238466000.0,0.0,152315000.0,422498000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185926000.0,2.447412677878396
